Size and Ret212,Small Size  & Low Ret212,Small Size  & 2 Ret212,Small Size  & 3 Ret212,Small Size  & 4 Ret212,Small Size  & High Ret212,2 Size  & Low Ret212,2 Size  & 2 Ret212,2 Size  & 3 Ret212,2 Size  & 4 Ret212,2 Size  & High Ret212,3 Size  & Low Ret212,3 Size  & 2 Ret212,3 Size  & 3 Ret212,3 Size  & 4 Ret212,3 Size  & High Ret212,4 Size  & Low Ret212,4 Size  & 2 Ret212,4 Size  & 3 Ret212,4 Size  & 4 Ret212,4 Size  & High Ret212,Big Size  & Low Ret212,Big Size  & 2 Ret212,Big Size  & 3 Ret212,Big Size  & 4 Ret212,Big Size  & High Ret212
196702,-41.8,-23.27,-13.54,-3.5,34.19,-37.04,-22.48,-12.44,-3.4,22.53,-34.18,-22.76,-14,-4.06,31.88,-34.29,-23.26,-14.36,-3.52,23.8,-36.03,-23.02,-13.49,-2.76,16.16
196703,-29.7,-12.21,-3.54,6.03,41.17,-25.92,-11.54,-3.23,6.82,35.5,-26.19,-11.01,-2.64,6,40.66,-24.24,-11.39,-2.95,6.51,37.22,-25.58,-10.53,-2.26,6.41,27.68
196704,-26.63,-7.81,0.95,11.01,51.29,-22.62,-7.95,0.78,10.7,50.67,-22.45,-7.9,0.44,11.08,50.46,-20.69,-7.42,1.07,10.75,39.19,-22.17,-7.43,1.23,10.29,33.06
196705,-26.02,-6.75,2.5,12.63,50.97,-22.13,-5.88,2.66,12.6,53.24,-23.65,-5.47,2.27,11.28,55.01,-19.33,-6.14,3.35,12.21,42.05,-20.73,-5.71,2.65,12.81,37.22
196706,-16.96,2.82,12.25,26.4,79.81,-14.25,2.83,11.93,27.74,80.88,-12.35,2.96,12.11,27.8,79.27,-9.58,2.88,10.76,25.36,65.51,-10.3,3.84,12.59,25.41,57.08
196707,-17.86,1.29,11.84,24.72,72.85,-14.46,2.39,11.2,25.73,77.59,-14.16,1.7,11.42,23.31,72.96,-13.3,1.52,11.84,25.04,57.01,-11.86,1.59,11.62,24.57,53.82
196708,-13.39,4.87,16.76,35.77,102.45,-11.5,4.88,16.6,34.86,107.99,-10.59,5.12,16.8,34.92,88.59,-9.68,5.3,16.49,34.08,76.85,-8.89,4.75,17.74,35.03,70.94
196709,0.89,21.22,37.47,60.79,149.2,4.67,22.18,39.11,62.13,145.13,2.99,21.39,36.52,59.02,130.47,5.44,20.51,38.28,59.28,114.42,5.26,21.48,38.06,61.29,109.42
196710,1.64,24.05,41.39,63.61,155.45,3.86,24.59,42.25,65.43,147.7,4.66,23.39,42.85,61.48,141.19,5.56,24.73,41.72,63.59,122.27,5.23,23.12,41.18,62.95,118.14
196711,3.19,25.58,43.83,70.3,185.47,2.94,25.68,44.88,71.75,194.76,4.52,25.91,43.78,69.74,169.52,1.2,27,44.2,69.7,147.76,3.32,24.65,43.5,68.91,146.7
196712,-2.63,16.68,33.95,57.01,158.81,-2.88,16.26,34.13,57.03,190.74,-3.2,18.1,34.39,55.17,159.98,-5.34,16.3,33.67,57.12,129.84,-3.18,16.53,33.37,55.99,123.02
196801,-4.97,14.68,31.53,57.3,165.26,-6.63,13.99,31.41,56.44,175.94,-6.19,14.41,31.64,55.04,159.07,-6.3,14.52,31.69,57.37,132.88,-3.67,14.45,32.8,56.96,126.09
196802,-13.57,6.33,20.84,42.99,138.22,-13.61,5.87,20.96,43.94,161.83,-10.65,5.12,20.75,42.16,130.22,-10.17,4.78,21.34,43.92,109.46,-8.93,4.58,18.85,41.8,103.86
196803,-14.28,5.3,19.58,40.15,128.2,-12,4.51,19.5,38.03,129.98,-12.97,5.55,19.25,36.75,114.47,-12.76,5.53,20.41,38.02,87.06,-9.48,3.55,17.77,37.18,78.29
196804,-20.71,-2.26,9.92,26.05,97.86,-19.85,-2.83,9.61,26.02,92.33,-18.51,-2.31,8.74,24.5,81.09,-18.47,-2.2,9.43,24.8,64.09,-18.07,-2.2,7.88,24.13,58.64
196805,-24.6,-6.55,5.02,21.03,87.1,-23.32,-5.93,5.88,20.85,78.9,-23.34,-7.04,5.23,20.4,81.18,-22.91,-5.9,4.83,20.39,61.93,-21.25,-7.07,4.74,20.22,49.02
196806,-15.15,4.55,19.16,40.11,123.62,-12.08,3.26,19.04,39.21,116.44,-14.26,3.66,18.55,39.29,116.96,-11.86,3.89,19.76,37.29,94.49,-12,3.81,18.85,39.1,75.75
196807,-15.81,5.03,20.35,41.32,125.23,-12.61,3.64,21.15,41.6,115.69,-13.17,5.04,21.06,42.38,112.24,-12.2,3.7,19.52,41.08,97.03,-10.78,4.39,20.85,41.46,78.2
196808,-20.63,1.48,15.5,31.25,107.08,-16.46,2.27,16.03,32.24,95.38,-17.31,2.41,14.06,31.07,87.6,-16.32,2.71,15.79,33.41,79.3,-14.64,2.78,14.7,30.54,74.28
196809,-22.98,-0.25,12.16,27.7,100.19,-20.38,-0.58,11.81,29.66,91.84,-18.89,-0.69,11.14,26.7,79.18,-19.48,0.02,12.28,29.21,75.81,-18.34,0.45,11.75,26.39,58.24
196810,-24.68,-1.99,10.58,28.56,97.39,-22.16,-1.83,11.31,26.81,92.62,-21.39,-0.9,10.66,26.95,74.78,-21.18,-0.8,10.81,25.5,78.4,-18.92,-0.81,10.45,25.13,65.53
196811,-14.75,8.25,20.39,39.17,117.06,-8.95,7.12,19.77,39.95,116.16,-13.28,8.75,19.33,39.16,92.23,-10.41,7.31,20.24,38.94,105.08,-9.72,7.71,19.51,37.39,71.67
196812,-14.23,8.28,20.89,40.99,119.6,-11.27,7.89,21.51,41.94,108.99,-12.77,9.38,20.46,41.5,101.7,-11.15,7.65,21.53,41.18,101.66,-8.84,8.07,20.78,40.38,81.06
196901,-13.91,10.3,23.47,41.58,122.73,-11.76,10.3,23.91,42.19,111.73,-8.37,10.72,23.73,41.8,103.43,-6.76,10.71,23.36,40.93,97.77,-6.09,10.75,22.92,38.41,80.91
196902,-10.57,11.92,23.44,38.63,103.56,-7.01,11.68,23.75,37.21,105.21,-7.04,11.8,22.25,38.7,82.13,-3.94,12.19,22.16,39.66,82.27,-1.42,11.65,23.18,38.55,72.05
196903,-5.15,15.41,27.31,42.78,116.4,-2.39,15.33,27.13,43.04,111.07,-2.56,15.99,26.61,44.39,92.02,2.23,15.6,25.92,42.07,83.68,1.22,14.69,25.74,42.59,76.21
196904,-11.2,9.47,19.88,32.74,93.1,-9.41,8.84,19.51,33.42,82.05,-8.69,9.44,18.99,33.85,74.9,-6.72,9.89,20.32,32.72,75.06,-5.8,9.43,19.6,32.4,56.21
196905,-22.06,-0.08,10.63,22.86,77.75,-20.89,-0.16,10.06,23.03,68.92,-19.27,0.28,10.45,22.66,64.15,-17.72,-0.69,10.55,22.17,64.34,-16.01,0.66,9.98,21.88,45.68
196906,-27.58,-5.44,6.16,17.72,67.8,-25.97,-4.47,6.54,16.97,63.12,-26.75,-4.74,5.98,18.01,56.1,-22.7,-4.36,7.22,18.37,62.94,-21.44,-3.83,6.94,17.33,40.66
196907,-28.99,-6.69,3.65,15.53,68.1,-27.3,-6.37,3.48,15.1,63.29,-26.11,-6.69,2.9,15.71,56.91,-25.99,-5.94,3.81,15.39,65.86,-25.05,-5.19,3.67,15.31,38.32
196908,-33.99,-12.76,-2.8,8.08,49.54,-31.94,-12.62,-2.81,8.04,47.14,-30.79,-12.44,-2.29,7.12,43.53,-30.25,-11.57,-2.76,7.54,40.43,-29.78,-10.84,-1.74,8.18,30.32
196909,-42.97,-22.95,-11.3,-1.61,34.63,-40.06,-21.84,-11.65,-1.23,32.36,-41.28,-22.28,-11.29,-1.29,26.36,-37.76,-21.88,-10.64,-1.67,25.83,-39.29,-21.16,-11.16,-1.9,15.43
196910,-44.03,-24.56,-13.03,-2.82,29.59,-42.51,-23.55,-12.88,-2.87,27.38,-42.6,-24.05,-12.67,-2.34,36.02,-39.07,-23.21,-12.32,-2.38,26.57,-36.57,-23.36,-12.13,-2.3,18.19
196911,-46.11,-26.87,-16.58,-6.06,26.68,-44.02,-26.97,-16.07,-5.74,28.85,-43.67,-26.17,-16.11,-5.84,29.46,-41.19,-26.24,-15.65,-6.14,21.37,-40.15,-25.87,-16.17,-5.85,16.38
196912,-44.68,-27.42,-16.46,-6.41,29.36,-42.72,-26.44,-16.28,-6.63,26.63,-42.69,-25.46,-16.71,-5.96,28.33,-41.05,-26.66,-16.47,-5.78,22.09,-39.73,-26.35,-16.18,-6.57,16.93
197001,-48.75,-30.26,-19.18,-7.64,26.11,-46.68,-29.64,-19.02,-7.88,25.5,-47.37,-28.8,-18.43,-7.97,30.72,-44.07,-28.37,-18.73,-6.32,19.73,-42.92,-28.43,-18.86,-7.08,19.4
197002,-54.77,-34.04,-21.15,-9.57,23.75,-50.45,-32.7,-21,-9.79,24.45,-48.35,-32.21,-21.45,-9.99,24.88,-47.03,-32.97,-21.23,-8.98,25.23,-46.04,-31.37,-21.08,-9,20.72
197003,-51.18,-32.01,-21.09,-9.94,26.37,-48.15,-30.78,-20.59,-9.15,29.14,-47.46,-30.58,-19.94,-8.73,24.4,-45.84,-30.28,-20.47,-9.29,30.97,-45.07,-30.72,-20.23,-9.23,21.36
197004,-50.38,-30.15,-17.5,-5.99,25.81,-46.87,-28.83,-17.71,-5.39,31.58,-47.87,-28.21,-16.32,-5.12,28.31,-44.85,-28.49,-16.45,-4.1,32.92,-43.01,-29.8,-16.48,-5.73,21
197005,-51.49,-30.92,-17.79,-6.39,19.02,-48.53,-30.31,-17.05,-4.1,24.66,-49.73,-29.54,-16.54,-5.89,23.68,-46.38,-30.31,-16.98,-4.58,21.66,-44.39,-29.82,-16.69,-5.29,14.44
197006,-60.09,-40.09,-28.52,-15.8,6.29,-58.79,-39.65,-27.17,-15.84,2.29,-56.6,-39.13,-27.61,-15.26,6.81,-52.82,-39.02,-27.31,-15.36,2.14,-54.82,-40.04,-26.53,-15.29,2.37
197007,-58.06,-39.91,-27.88,-16.78,1.82,-58.05,-38.98,-27.25,-16.53,6,-58.53,-39.22,-27.34,-15.74,5.38,-52.35,-38.34,-26.96,-14.61,3.16,-53.23,-38.59,-26.78,-15.04,3.01
197008,-58.87,-40.46,-27.46,-15.05,6.26,-60.11,-39.62,-27.13,-14.5,15.02,-58.25,-39.26,-26.63,-14.59,8.6,-53.15,-40.42,-25.58,-14.15,8.62,-53.88,-38.06,-25.52,-13.74,6.56
197009,-59.05,-39.9,-24.21,-11.21,14.53,-60.14,-37.91,-24.08,-10.95,15.69,-59.51,-37,-23.93,-10.52,10.44,-55.37,-37.26,-23.26,-10.99,10.12,-56.07,-38.85,-23.73,-11.03,6.86
197010,-53.58,-33.15,-18.14,-5.29,20.92,-54.3,-32.4,-17.9,-5.75,18.3,-52.55,-31.37,-17.79,-5.5,13.61,-53.83,-30.69,-17.29,-5.33,14.26,-47.95,-31.36,-16.61,-5.51,12.25
197011,-50.75,-31.6,-18.58,-7.51,21.87,-49.44,-31.33,-18.55,-7.74,11.03,-48.76,-30.54,-19,-7.25,11.76,-46.96,-29.88,-17.68,-7.44,12.02,-45.46,-29.11,-17.12,-7.19,10.64
197012,-53.43,-31.9,-17.57,-4.73,24.94,-52.09,-31.66,-16.86,-4.94,17.77,-52.69,-30.76,-17.71,-3.69,17.07,-49.74,-31.69,-17.18,-4.81,14.09,-48.38,-30.51,-16.07,-5.01,13.36
197101,-50.77,-27.16,-10.58,2.17,38.55,-48.89,-26.03,-11,2.45,30.38,-47.94,-25.83,-10.45,2.53,32.02,-45.56,-26.72,-10.39,2.51,22.66,-43.53,-23.67,-10.48,2.46,24.06
197102,-43.07,-13.98,3.3,16.52,56.22,-40.13,-12.56,3.39,16.98,44.65,-39.28,-13.14,3.74,16.27,44.04,-37.03,-11.72,4.21,17.49,39.89,-32.1,-10.28,4.79,16.95,38.75
197103,-34.53,-8.04,5.84,17.87,54.45,-34.1,-6.87,4.9,17.54,51.36,-33.66,-7.91,5.95,17.89,46.83,-27.72,-7.61,5.86,19.09,37.1,-25.79,-6.53,6.84,17.73,41.7
197104,-28.85,-4.18,8.67,20.54,61.38,-28.84,-3.85,8.92,19.38,58.5,-28.44,-4.54,9.02,20.32,49.38,-25.88,-3.15,8.78,20.53,44.06,-21.8,-2.27,9.19,19.92,44.75
197105,-9.88,13.86,27.39,44.9,103.33,-9.1,14.65,27.8,46.45,95.18,-7.83,14.13,27.46,43.88,86.05,-2.56,14.51,27.67,43.73,82.64,-4.63,14.91,27.8,42.52,77.58
197106,-0.13,27.26,45.04,66.67,128.45,1.72,25.8,44.63,66.97,131.75,4.59,27.29,44.86,68.42,118.07,9.07,27.29,44.23,66.44,117.8,10.83,28.12,44.23,66.06,103.55
197107,2.02,29.61,47.35,73.38,148.65,6.26,30.04,46.91,71.81,130.83,7.42,30.04,49.37,73.92,131.4,10.71,29.61,47.8,75.87,131.54,11.47,30.61,47.79,73.21,120.37
197108,-4.96,20.42,36.88,59.89,125.59,-0.08,21.78,37.13,59.98,115.34,0.47,22.15,36.85,62.1,111.33,3.02,21.49,37.94,57.42,112.19,2.34,22.14,36.78,60.13,101.39
197109,-14.17,9.64,22.93,41.88,96.47,-11.02,9.78,24.4,41.85,89.33,-9.31,10.47,23.12,41.9,86.55,-6.85,9.95,23.77,41.66,82.82,-5.59,10.19,24.6,41.59,73.04
197110,-23.39,6.52,20.75,36.93,88.88,-13.95,8.39,22.05,38.83,86.74,-15.78,7.78,21.85,38.2,85.36,-9.05,7.4,20.88,38.89,80.73,-9.42,7.35,21.42,37.11,66.72
197111,-18.17,9.74,24.96,44.47,99.95,-15.35,10.1,24.55,45.19,94.22,-11.42,9.77,25.28,43.86,87.92,-8.28,9.05,24.36,44.12,97.86,-6.54,11.09,25.66,43.45,75.01
197112,-23.57,1.65,14.98,30.63,83.29,-21.58,2.27,14.53,30.56,79.79,-20.54,1.72,14.79,30.41,72.1,-16.4,2.14,15.09,31.84,82.66,-13.74,1.86,15.04,30.32,60.52
197201,-31.41,-8.96,3,17.47,62.26,-28.42,-7.46,2.74,16.68,60.29,-28.59,-7.53,3.31,17.08,54.5,-25.82,-8.02,3.3,18.2,60.65,-23.42,-8.29,3.09,17.52,50.9
197202,-31.04,-7.37,4.24,19.03,60.91,-27.29,-6.22,4.06,18.35,67.45,-24.78,-5.68,4.72,18.29,51.73,-25.46,-5.62,4.34,18.3,62.75,-21.88,-7.02,4.83,19.31,53.09
197203,-27.09,-3.74,6.72,21.23,66.15,-23.23,-3.29,6.3,21.3,66.02,-19.68,-2.92,6.78,21.27,57.58,-22.6,-3.16,6.32,20.2,69.74,-17.2,-3.33,6.36,21.24,61.64
197204,-27.84,-6.19,4.97,19.57,62.88,-24.98,-6.88,4.72,19.07,64.19,-25.84,-5.29,5.03,19.86,58.7,-20.65,-5.52,4.18,20.35,63.26,-18.35,-5.51,5.04,20.58,54.91
197205,-30.16,-8.5,2.39,15.56,57.02,-27.08,-7.91,2.25,15.31,61.87,-27.6,-7.65,2.22,15.68,52.06,-25.21,-7.06,2.42,15.78,50.06,-21.19,-7.36,2.39,16.41,50.59
197206,-28.84,-4.37,8.56,23.21,66.07,-24.73,-4.37,8.3,22.33,74.54,-22.12,-4.21,8.24,21.95,59.56,-21.13,-3.38,7.68,23.07,60.56,-17.5,-2.9,7.88,22.89,55.03
197207,-29.63,-5.06,7.51,24,74.55,-26.02,-5.57,7.34,22.58,72.56,-22.56,-5.29,7.56,22.28,62.29,-21.99,-5.22,7.5,22.89,66.15,-18.96,-4.88,8.45,22.88,57.33
197208,-27.46,-3.64,8.41,24.73,81.46,-26.68,-3.72,8.78,24.87,80.66,-20.73,-2.84,8.66,23.97,72.18,-20.9,-3.42,8.15,25.76,69.21,-17.82,-3.73,9.01,25.69,67.61
197209,-33.33,-9.99,2.16,16.21,68.82,-31.78,-8.89,3,16.49,61.03,-28.59,-9.23,2.65,15.43,57.88,-28.35,-10.08,2.7,17.23,54.62,-25.69,-9.69,2.2,16.54,51.64
197210,-31.67,-6.03,7.27,21.83,71.93,-28.19,-5.14,7.46,21.14,61.61,-25.39,-6.38,7.91,20.05,59.26,-23.88,-5.4,7.21,22.47,55.98,-19.07,-4.8,7.31,21.27,50.92
197211,-28.53,-2.84,8.56,23.53,76.7,-25.19,-3,8.89,23.3,65.4,-22.57,-2.48,8.76,24.39,64.03,-21.62,-3.47,8.86,24.04,62.03,-17.08,-1.53,9.3,24.31,56.18
197212,-27.41,-0.73,11.87,25.27,77.67,-24.16,0.44,11.5,26.96,71.47,-22.95,0.01,11.78,26.4,63.31,-21.55,-0.58,11.92,26.64,62.32,-17.2,1.7,11.64,25.34,57.81
197301,-30.16,-3.51,8.05,19.96,60.12,-28.2,-3.1,8.54,20.98,64.72,-27.39,-3.69,8.31,20.34,49.88,-24.12,-3.13,7.7,19.78,50.47,-20.71,-1.64,8.35,20.05,46.62
197302,-38.51,-11.44,1.21,13.15,53.76,-34.75,-11.05,1.38,14.76,53.21,-34.4,-11.53,2.39,12.94,46.66,-31.31,-10.8,1.17,13.71,43.45,-28.34,-8.5,1.81,15.29,42.49
197303,-44.78,-20.74,-6.3,7.09,39.33,-40.97,-19.51,-5.67,6.79,35.85,-44.14,-20.81,-5.3,6.95,35.81,-40.14,-20.74,-5.74,6.62,35.04,-34.04,-18.27,-5.06,6.49,32.79
197304,-49.37,-26.8,-12.38,2.05,28.52,-46.04,-25.56,-12.14,1.51,30.61,-46.42,-25.96,-12.75,2.24,24.41,-45.28,-26.36,-12.82,0.37,26.62,-45.27,-24.35,-10.6,2.89,26.49
197305,-51.83,-29.69,-14.85,-0.56,29.05,-47.63,-30.03,-15.15,-0.5,30.29,-48.78,-28.48,-15.42,0.51,23.56,-46.15,-29.12,-15.17,-0.59,24.37,-46.21,-27.48,-13.76,0.63,24.69
197306,-55.91,-33.68,-19.55,-3.93,21.44,-54.2,-34.23,-18.19,-3.71,21.97,-54.58,-32.9,-18.07,-3.31,18.62,-51.85,-33.28,-18.97,-3.73,20.33,-50.83,-33.52,-17.54,-2.17,18.18
197307,-59.44,-37.56,-22.02,-6.12,18.89,-56.73,-37.06,-22.34,-5.35,22.5,-58,-36.85,-21.28,-4.85,19.64,-55.7,-37.07,-21.73,-4.51,19.91,-53.71,-34.06,-20.73,-3.66,17.52
197308,-59.58,-37.84,-22.63,-7.25,16.99,-57.84,-37.84,-23.13,-5.61,21.65,-57.55,-37.14,-22.3,-6.73,16.5,-55.35,-36.36,-22.67,-5.7,18.75,-52.17,-35,-21.74,-4.7,18.38
197309,-52.39,-31.07,-17.74,-4.76,19.55,-49.49,-31.29,-18.24,-4.16,21.23,-50.42,-30.18,-17.37,-3.73,20.42,-47.87,-29.67,-17.19,-3.68,24.77,-42.04,-28.79,-16.12,-2.87,16.8
197310,-54.19,-32.05,-17.86,-5.14,21.75,-52.83,-31.84,-17.44,-4.24,28.32,-50.88,-32.01,-18.06,-4.49,16.11,-48.25,-30.6,-17.88,-4.84,28.17,-45.43,-31.66,-17.07,-4.35,17.05
197311,-46.93,-22.79,-10.21,1.5,29.5,-44.6,-22.81,-9.61,0.78,41.42,-43.34,-22.3,-9.26,1.58,39,-43.15,-22.88,-8.77,2.13,37.4,-33.72,-21.48,-8.45,1.84,24.11
197312,-52.34,-29.24,-16.44,-4.31,26.69,-51.66,-29.82,-15.89,-3.76,33.38,-49.96,-29.03,-16.34,-4.71,25.5,-49.69,-29.15,-16.23,-4.64,43.15,-40.76,-27.72,-15.93,-3.29,25.5
197401,-63.59,-43.83,-30.31,-16.85,11.86,-62.48,-43.59,-29.19,-17.12,15.15,-60.47,-42.92,-29.48,-16.32,6.74,-61.1,-43.3,-29.25,-16.94,22.27,-57.6,-42.09,-28.14,-16.15,10.39
197402,-63.5,-42.16,-27.19,-12.73,19.45,-60.48,-42.4,-26.37,-13.08,26.94,-59.59,-41.34,-27.25,-12.74,22.18,-59.26,-41.37,-26.33,-12.87,26.9,-54.42,-40.46,-25.87,-12.21,20.2
197403,-52.04,-29.88,-16.03,-2.66,29.72,-50.11,-29.06,-15.49,-3.33,39.04,-48.05,-29.28,-15.29,-2.75,31.99,-47.53,-29.5,-15.41,-3.35,37.55,-48.01,-28.72,-15.02,-2.52,28.69
197404,-49.94,-26.22,-12.88,-0.19,33.04,-47.63,-25.7,-12.64,-0.86,41.62,-45.86,-25.74,-12.05,-0.14,39.39,-46.48,-25.96,-12.02,-0.7,42.61,-42.21,-26.07,-12.11,-0.94,30.07
197405,-44.56,-20.77,-8.92,2.84,37.36,-41.73,-20.51,-8.93,3.13,46.06,-39.4,-20.04,-8.92,2.18,40.99,-39.16,-20.15,-8.29,2.02,36.86,-36.64,-20.81,-8.59,3.53,31.89
197406,-43.35,-21.29,-9.3,5.3,44.44,-41.46,-21.29,-8.96,5.25,50.57,-40.01,-20.88,-8.83,5.67,45.49,-38.44,-20.43,-8.72,5.48,38.76,-39.39,-20.72,-8.83,5.41,36.45
197407,-45.59,-23.46,-11.46,1.91,36.19,-42.96,-22.93,-11.3,1.11,43.17,-42.05,-23.87,-12.21,1.6,43.44,-40.76,-23.31,-11.44,1.07,33.03,-40.83,-22.74,-10.99,1.18,30.15
197408,-54.14,-33.16,-21.43,-9.68,22.04,-52.82,-33.94,-21.29,-9.82,28.46,-51.86,-32.87,-21.23,-9.77,23.24,-50.2,-32.77,-21.67,-9.69,18.46,-50.04,-31.74,-20.96,-8.53,15.04
197409,-54.74,-34.69,-23.33,-10.84,19.89,-55.4,-35.18,-22.72,-10.46,29.95,-54.11,-33.48,-22.57,-10.66,18.25,-52.86,-33.43,-22.8,-10.82,22.43,-50.79,-34.63,-23.42,-9.95,15.66
197410,-64.35,-46.64,-35.36,-24.7,3.78,-64.04,-46.36,-35.46,-24.21,4.85,-63.02,-46.03,-35.78,-24.35,3.76,-61.68,-46.26,-35.83,-24.98,5.6,-59.2,-46.07,-35.29,-25.03,-4.42
197411,-66.91,-50.2,-39.95,-30.16,-4.69,-66.59,-49.93,-40.4,-29.85,-6.43,-65.77,-50.15,-39.86,-30.5,-6.08,-63.93,-49.93,-39.18,-29.7,-6.32,-62.99,-49.81,-39.92,-30.44,-13.09
197412,-54.44,-32.29,-19.8,-8.32,28.6,-53.8,-31.71,-20.11,-8.16,27.81,-52.31,-31.95,-19.39,-8.05,35.31,-50.07,-31.41,-19.62,-8.38,28.91,-50.1,-31.71,-19.83,-7.66,16.49
197501,-55.65,-34.06,-23.27,-11.33,23.39,-54.24,-33.59,-22.83,-11.46,22.07,-53.4,-34.13,-22.74,-11.71,31.99,-52.24,-33.5,-22.72,-11.92,29.95,-50.26,-32.97,-22.54,-11.11,13.76
197502,-64.25,-44.29,-33.22,-21.54,9.93,-61.34,-44.52,-33.34,-22.26,16.15,-60.07,-44.56,-32.89,-21.36,8.61,-61.29,-44.18,-32.87,-21.53,6.52,-58,-43.15,-33.46,-20.99,0.28
197503,-49.21,-27.08,-15.71,-5.31,26.49,-46.82,-27.29,-15.63,-5.34,23.85,-46.01,-26.17,-15.94,-5.03,26.54,-45.46,-26.3,-14.79,-5.59,19.51,-42.81,-26.71,-15.54,-5.38,12.13
197504,-46.65,-23.4,-11.69,-0.63,33.25,-44,-22.88,-11.72,-0.53,35.06,-42.8,-23.75,-11.56,-0.33,30.7,-40.92,-23.2,-11.5,-0.17,26.48,-41.01,-22.14,-11.77,-0.26,21.67
197505,-37.6,-12.98,-1.04,11.43,48.97,-33.12,-12.12,-1.05,10.18,48.55,-32.95,-12.31,-1.45,10.34,52.52,-30.56,-12.23,-0.78,11.04,44.66,-31.77,-11.44,-1.23,10.82,39.86
197506,-31.25,-4.67,8.18,23.17,67.57,-25.49,-4.07,8.5,25.38,78.24,-25.45,-3.94,8.52,24.07,75.14,-22.93,-3.72,8.69,24.14,65.28,-21.25,-3.72,8.63,23.4,64.39
197507,-23.64,4.43,19.2,36.58,94.66,-17.82,4.97,18.45,36.95,106.24,-18.52,4.79,19.14,36.47,95.75,-14.58,4.65,19.25,36.57,88.69,-14.55,5.36,19.01,36.64,82.57
197508,-13.61,17.79,34.25,54.88,120.89,-6.19,18.37,34.28,55.97,130.76,-6.65,18.48,35.26,53.29,123.96,-2.04,19.62,35.07,54.8,113.98,-1.87,18.98,33.66,53.63,103.05
197509,-7.7,23.43,40.89,63.38,133.46,-0.88,23.92,40.99,62.45,142.81,-2.43,23.45,40.89,62.87,130.17,2.09,24.65,40.75,61.96,118.92,2.11,25.03,40.31,62.44,115.03
197510,-4.22,28.77,47.05,69.75,146.05,3.63,28.89,47.32,69.7,151.81,4.32,29.47,46.61,70.72,154.07,7.05,29.66,46.86,71.07,132.28,8.94,29.7,47.71,70.2,135.94
197511,-16.42,11.36,26.41,47.06,113.38,-8.9,10.93,26.67,48.09,121.19,-9.91,11.33,26.27,46.34,103.8,-9.84,11.98,28.15,45.67,99.49,-8.62,11.97,27.34,46.36,104.86
197512,-11.84,19.72,38.34,61.3,139.05,-4.73,19.84,38.1,63.03,149.53,-3.5,20.79,38.35,60.15,127.27,-6.34,20.63,37.33,60.83,135.12,-3.57,19.07,38.08,61.57,106.72
197601,-5.26,30.07,51.32,81.44,176.82,3.82,30.05,52.75,79.55,180.45,4.03,29.39,50.06,77.57,156.66,-0.03,29.78,52.18,80.04,148.8,6.53,29.76,52.57,81.84,145.9
197602,-23.32,5.15,19.9,38.45,102.47,-14.59,4.1,19.31,38.7,101.98,-14.13,5.59,19.76,36.67,83.29,-10.42,5.07,19.57,37.91,77.96,-10.71,6.77,20.87,38.9,79.28
197603,-12.53,19.96,37.03,58.64,132.39,-3.16,20.19,37.18,58.34,131.42,-4.3,20.67,36.52,55.78,117.6,-1.86,20.16,36.6,58.91,102.25,1.39,20.24,36,55.83,101.42
197604,-9.85,20.08,35.21,54.6,124.3,-3.2,20.26,34.85,54.52,124.66,-2.64,20.42,34.81,54.53,117.4,-1.79,19.91,35.03,55.03,95.63,-2,18.98,34.79,52.9,93.34
197605,-12,17.84,32.18,51.89,124.66,-4.81,18.08,32.86,51.42,111.87,-5.48,18,32.24,51.16,101.8,-2.93,17.25,32.15,50.81,96.59,-2.7,18,33.02,51.03,88.92
197606,-18.54,9.23,23.05,40.19,101.61,-13.13,9.32,23.17,40,90.44,-13.38,9.69,23.23,39.9,87.04,-12.1,9.03,23.03,39.33,80.3,-11.21,10.21,22.92,40.2,72.78
197607,-26.23,0.1,13.45,27.87,78.78,-20.59,0.6,12.78,27.68,72.16,-19.57,0.68,12.91,27.28,70.04,-18.97,0.6,12.11,27.01,65.31,-15.78,0.27,13.41,27.19,53.81
197608,-18.38,10.55,23.3,40.56,92.51,-10.51,10.1,23.8,39.96,87.64,-10.07,10.98,23.99,40.52,85.94,-8.46,11.39,23.56,40.22,80.6,-4.75,9.78,23.36,38.87,69.04
197609,-13.96,15.77,28.93,45.61,100.48,-6.48,15.16,28.99,45.23,92.01,-5.84,16.27,28.98,44.99,94.69,-4.12,15.71,28.49,45.43,82.79,-1.43,16.19,28.94,45.7,80.95
197610,-11.99,19.09,32.06,48.91,104.82,-3.77,18.58,31.83,49.19,95.88,-3.6,19.73,31.91,48.53,99.97,-0.69,19.39,32.12,49.84,87.27,0.31,19.19,32.74,47.82,85.43
197611,-13.04,16.72,29.64,46.99,103.11,-4.47,17.16,29.68,46.69,94.54,-4.04,17.27,29.59,45.63,100.35,-3.87,16.89,29.09,46.46,90.04,-0.66,17.01,28.65,44.52,81.97
197612,-17.75,10.27,23.59,39.34,93.69,-11.13,10.45,23.51,38.76,90.13,-10.68,10.69,23.4,38.24,84.7,-8.63,11.09,23.72,37.49,75.57,-6.83,11.04,23.55,37.64,75.74
197701,-14.63,14.67,27.45,44.31,101.28,-7.48,14.97,27.31,43.13,91.54,-6.46,15.52,27,44.22,94.95,-5.4,15.09,27.44,43.13,81.21,-4.78,14.72,27.02,41.85,84.15
