Date,Small Size  & Low Ret212,Small Size  & 2 Ret212,Small Size  & 3 Ret212,Small Size  & 4 Ret212,Small Size  & High Ret212,2 Size  & Low Ret212,2 Size  & 2 Ret212,2 Size  & 3 Ret212,2 Size  & 4 Ret212,2 Size  & High Ret212,3 Size  & Low Ret212,3 Size  & 2 Ret212,3 Size  & 3 Ret212,3 Size  & 4 Ret212,3 Size  & High Ret212,4 Size  & Low Ret212,4 Size  & 2 Ret212,4 Size  & 3 Ret212,4 Size  & 4 Ret212,4 Size  & High Ret212,Big Size  & Low Ret212,Big Size  & 2 Ret212,Big Size  & 3 Ret212,Big Size  & 4 Ret212,Big Size  & High Ret212
200601,149.53,195.1,200.57,204.07,231.82,922.97,935.72,919.18,927.34,944.59,1886.38,1904.01,2005.62,2016.21,1897.27,4468.39,4569.72,4867.89,4481.36,4688.52,31147.38,35960.16,39623.96,33204.74,23450.54
200602,162.5,211.77,234.4,241.8,251.57,1017.17,1017.87,1024.19,1019,1020.44,1995.8,2018.91,2148.01,2155.62,2037.68,4545.56,4864.89,5097.3,4721.9,5039.67,27369.81,46440.62,42972.9,26533.63,24026.34
200603,150.43,188.77,237.7,245.03,266.75,989.81,989.28,1024.75,996.79,1018.82,1999.48,2028.2,2066.48,2110.23,2022.36,4745.93,4806.22,4849.94,4922.41,5166.49,36214.55,45896.13,38327.45,25256,22365.74
200604,161.29,200.1,230.67,254.26,278.94,1078.49,1045.34,1067.32,1065.96,1072.88,2040.72,2164.1,2236.25,2172.54,2100.4,4899.33,5154.85,4878.44,5349.14,4974.92,36613.3,43099.54,39383.58,28864.11,24409.61
200605,152.38,189.23,244.86,258.86,284.04,1083.58,1089.87,1130.47,1062.74,1075.3,2123.01,2261.78,2220.05,2202.91,2089.36,4922.42,4897.44,5225.48,4990.73,5201.15,40496.8,44752.25,35794.6,25682.38,22545.64
200606,165.28,189.08,216.6,232.9,242.6,1023.6,1039.13,1027.31,1033.15,1017.33,2029.21,2116.67,2143.46,2046.91,2045.24,4545.95,5096.75,4834.23,4815.97,5140.33,38257.1,39771.8,39995.89,25575.42,22911.65
200607,170.98,214.49,199.17,212.87,240.52,991,1052.82,1007.55,1021.3,1005.39,2092.44,2034.74,2033.91,2157.82,2070.23,4592.87,5028.62,4876.83,4857.51,4904.48,28514.28,37843.97,46660.17,28676.58,21830.87
200608,164.11,190.17,187.33,212.5,230,927.85,982.88,986.4,964.37,983.96,1983,2027.87,2050.22,2035.12,2017.14,4625.96,4765.37,4857.16,4910.46,4725.38,27121.57,44989.99,37736.5,34745.84,23694.45
200609,161.78,209.25,194.21,224.93,233.29,958.76,988.82,1035.59,952.28,980.56,2013.59,2021.38,2028.77,2057.19,2063.53,4741.49,5098.58,4516.42,4969.2,4914.32,22072.6,34195.48,43703.41,36331,28485.2
200610,158.08,210.66,213.25,220.24,259.53,1003.29,987.26,1040.99,998.33,1014.83,2070.24,2008.21,2040.17,1985.5,2113.93,4737.74,5172.21,4690.51,4629,5115.12,26102.97,24474.97,47783.86,37626.8,31142.06
200611,165.34,209.31,229.65,255.51,262.39,1068.96,1048.36,1035.43,1091.83,1056.45,2190.82,2105.2,2190.05,2162.49,2143.14,4909.7,5117.78,5066.04,4912.28,5199.67,34384.1,26261.29,46416.95,36598.71,36414.36
200612,175.96,198.21,230.29,256.44,275.76,1100.59,1138.24,1084.32,1080.65,1118.91,2253.97,2252.52,2268.79,2225.65,2188.83,4919.82,5154.3,5231.21,4970.83,5465.65,31618.8,40466.84,34398.25,40316.98,35645.16
200701,172.46,213.67,245.57,264.35,276.75,1073.9,1097.3,1106.92,1095.34,1091.05,2242.62,2151.95,2199.56,2234.79,2177.15,4992.28,5068.45,4957.75,5138.65,5276.59,31869.41,38676.27,36362.09,36165.38,42140.26
200702,179.65,219.73,253.5,224.53,278.73,1117.31,1111.5,1138.51,1121.52,1089.71,2353.81,2315.31,2301,2279.53,2242.99,5379.09,5329.25,5280.71,5173.93,5341.76,23957.48,33101.19,36330.33,50311.8,34750.41
200703,186.29,222.32,238.85,260.88,268.44,1110.62,1088.82,1150.98,1110.71,1078.7,2292.88,2278.57,2285.25,2378.96,2295.63,5409.23,5362.01,5182.05,5174.76,5302.53,26345.15,33511.39,40431.52,40545.86,37088.14
200704,189.15,246.11,241.81,248.31,259.12,1097.01,1161.56,1149.77,1160.53,1118.7,2313.13,2387.69,2210.33,2472.56,2435.81,5627.59,5230.3,5522.64,5333.78,5444.21,25505.89,32045.08,42995.57,44895.66,30141.5
200705,193.03,223.99,243.12,274.17,274.18,1132.89,1174.46,1199.6,1154.31,1157.97,2402.1,2393.88,2408.36,2492.02,2483.57,5801.06,5673.67,5911.48,5454.83,5468.01,29481.65,28855.78,51887.01,47113.74,28258.1
200706,196.97,230.67,256.49,285.05,276.75,1168.93,1251.66,1198.09,1200.29,1213.75,2453.01,2568.95,2568.79,2618.28,2622.63,6040.77,5533.08,6162.57,5946.13,5841.54,30359.59,37452.03,44615.59,48648.27,29564.04
200707,191.59,233.44,255.13,271.2,287.4,1126.16,1213.87,1190.9,1175.76,1150.71,2463.95,2588.23,2545.05,2596.23,2580.02,5702.86,5853.06,5970.57,5784.71,5920.15,31991.79,35023.73,45939.71,43576.94,34240.07
200708,175.24,209.53,235.21,240.08,265.39,1076.61,1142.12,1105.49,1067.1,1041.01,2357.58,2410.31,2434.19,2435.96,2342.9,5276.33,5441.51,5746.44,5380.01,5495.89,35781.99,38781.6,43210.36,39681.68,26441.48
200709,187.18,208.05,217.66,222.56,230.91,1073.64,1122.92,1135.24,1097.99,1083.91,2237.58,2416.68,2409.88,2465.85,2430.61,5125.35,5829.32,5280.46,5388.5,5587.42,30541.42,42502.51,39952.21,44690.45,27469.2
200710,166.8,207.19,214.68,252.4,255.27,1049.91,1115.95,1098.35,1105.08,1091.3,2407.52,2455.22,2459.79,2419.93,2459.26,5346.31,5726.32,5517.07,5764.44,5418.12,26469.67,43478.97,39673.18,48632.45,35028.39
200711,172.57,203.63,221.78,227.23,250.09,1051.75,1082.77,1118.11,1110.46,1097.43,2331.56,2466.01,2479.79,2393.63,2478.95,5420.12,5387.07,6042.18,5566.25,5417.68,21497.38,47564.3,36008.79,53850.45,31919.16
200712,147.77,187.07,202.02,208.84,213.7,938.76,1001.19,997.05,1026.16,976.71,2249.03,2238.75,2273.23,2244.45,2308.53,5329.13,5362.66,5428.89,5431.6,5112.01,20606,41707.82,33443.09,57123.26,30248.97
200801,147.59,176,186.22,209.91,218.43,920.87,982.28,929.16,998.38,987.76,2237.93,2141.1,2174.28,2224.37,2216.52,4588.91,5418.9,5305.68,5292.28,5225.79,27114.49,29714.91,42076.53,51621.82,32497.08
200802,130.95,172.33,182.5,187.89,224.78,869.56,943.64,889.66,977.69,915.96,2013.75,2052.85,2146.95,2105.01,2144.84,4583.02,4974.04,5080.36,4753.14,5024.07,24834.38,35875.33,33704.03,41775.7,37919.88
200803,130.86,158.08,177.42,202.98,215.76,826.14,883.6,852.98,897.61,878.52,1981.81,1992.31,2102.45,2036.19,2005.21,4327.94,5069.19,4502.15,4845.83,5000.61,18897.41,28799.83,27732.25,45004.3,38588.34
200804,133.48,159.58,151.39,181.8,210.39,829.87,864.11,843.34,881.14,885.31,1937.25,1993.25,1999.61,2079.6,1974.94,4568.61,4622.3,4767.8,4631.1,4775.49,21119.33,24552.82,30958.17,45575.66,35416.91
200805,124.22,166.73,159.54,169.81,226.42,873.07,859.19,892.89,888.47,876.39,2125.58,2133.04,2104.84,2137.28,2136.25,4997.55,4959.23,4902.45,4870.53,5139.99,23752.05,27496.77,31010.24,39875.38,44243.12
200806,127.09,173.7,166.09,185.41,237.94,912.65,902.02,938.37,924.75,935.85,2106.69,2194,2183.08,2274.04,2250.34,5249.8,5136.79,5158.21,5105.68,5341.09,26869.73,32309.04,28334.84,40821.46,42278.05
200807,108.26,151.7,166.69,184.92,202.77,789.93,796.09,799.25,827.32,811.35,1892.98,1981.86,2085.71,1940.75,2000.43,4745.86,4636.92,5179.21,4552.2,4954.08,21286.01,30320.98,29465.6,41097.11,34641.04
200808,107.4,147.56,164.19,180.7,209.52,803.41,786.15,831.89,797.71,840.65,1922.68,2032.36,1955.63,1898.63,2041.67,4593.98,4803.18,4478.51,4437.91,4696.28,27565.52,28303.27,32204.85,42177.79,29273.63
200809,105.69,157.17,166.69,202.3,228.31,854.99,867.54,857.69,877.44,858.2,2087.17,2054.25,2047.39,2076.03,2065.56,4785.64,4879.1,4421.53,4659.09,4667.31,24223.38,32240.23,40226.57,33175.38,32061.48
200810,96.01,141.03,165.52,189.25,216.65,763.69,796.94,798.09,796.06,763.13,1797.03,1774.44,1839.49,1747.56,1769.87,4024.32,3896.51,4276.38,3863.16,3865.18,19572.76,28771.21,39624.19,30849.49,26131.59
200811,62.62,105.33,110.4,123.09,166.72,547.33,580.98,565.63,560.34,549.53,1368.21,1356.49,1342.1,1405.63,1373.44,3099.86,3303.96,3183.9,3073.18,3028.06,14565.09,24413.01,21273.86,28322.75,35063.02
200812,52.49,79.76,85.09,96.84,120.38,460.88,476.03,482.26,480.07,480.32,1223.86,1181.09,1211.8,1187.78,1212.25,3018.14,2977.2,2809.39,2896.94,2784.2,9933.38,17453.64,18496.76,30922.19,32850.96
200901,50.89,81.58,94.13,92.84,123.32,469.78,513.64,495.77,510.71,511.44,1276.91,1292.97,1211.45,1266.11,1247.69,2999.24,3190.39,2952.17,2900.94,2942.51,10539.12,16224.4,19769.58,25561.19,36341.84
200902,41.91,72.74,90.42,94.53,118.71,425.98,431.84,447.64,441.26,448.68,1149.97,1181.36,1143.42,1067.64,1137.27,2827.65,2726.92,2739.22,2544.24,2823,11600.4,14353.46,18396.68,23068.73,33737.06
200903,36.98,58.65,69.28,78.05,92.07,362.82,366.87,384.92,357.41,373.73,941.97,1006.33,972.32,952.8,964.51,2131.05,2416.46,2439.11,2338.3,2505.98,9424.99,11589.46,15262.07,23835.21,24934.79
200904,46.13,63.23,74.99,74.84,94.27,387.5,421.08,437.88,417.69,415.63,1003.8,1105.49,1065.4,1109.05,1085.06,2554.25,2605.1,2643.53,2625.51,2726.55,25139.65,10925.7,13988,27763.99,25821.64
200905,62.36,82.25,89.27,106.52,122.93,532.43,521.42,543.26,537.82,544.36,1230.86,1304.45,1300.71,1409.78,1324.74,3039.88,3187.8,2985.65,2972.3,3107.74,12982.25,15526.17,18091.52,30195.24,26166.38
200906,63.88,89.71,109.89,124.59,138.97,549.33,563.52,588.06,583.4,550.68,1403.45,1376.13,1408.51,1366.9,1347.29,3285.44,3235.43,3192.04,3125.72,3144.49,12628.06,17542.56,18509.81,35071.57,24277.98
200907,67.72,98.74,114.37,117.28,140.03,568.29,588.32,551.77,563.14,562.85,1387.37,1316.2,1374.03,1499.4,1300.53,3176.98,3139.53,3238.1,3132.44,3156.83,9705,17030.26,20699.21,36574.47,24502.29
200908,76.79,110.02,122.9,133.14,148.7,607.05,626.92,624.31,645.31,627.1,1544.57,1530.19,1568.72,1586.75,1446.82,3508.22,3594.86,3580.08,3357.92,3414.25,22858.71,16659.24,16073.34,41857.47,22640.63
200909,84.94,121.11,141.55,153.41,158.75,658.21,674.84,673.22,688.01,687.8,1708.16,1607.62,1650.29,1592.98,1582.63,3829.07,3901.69,3582.18,3716.58,3552.9,27244.21,17049.79,18467.46,41851.34,26434.58
200910,106.8,145.46,152.56,150.88,148.84,700.48,722.92,755.49,759.32,755.11,1716.3,1753.42,1749.08,1692.57,1738.05,4172.74,3937.02,3954.19,3673.95,3915.14,35147.2,25645.65,27853.04,33641.67,23404.67
200911,98.99,136.16,131.26,139.54,142.9,649.79,667.06,689.67,698.68,671.1,1562.14,1550.1,1706.61,1625.3,1578.56,3831.67,3707.08,3694.73,3790.94,3639.07,48138.72,33912.43,24936.6,21196.54,19278.98
200912,107.16,126.1,132.08,136.19,134.43,665.63,731.21,700.2,683.27,682.33,1634.72,1668.43,1702.01,1731.49,1672.48,3779.05,3878.46,3940.74,4016.01,3819.86,55419.42,28259.86,26979.38,24044.3,23158.65
201001,121.21,138.45,148.39,139.74,138.74,738.69,752.54,759.2,742.85,752.91,1765.7,1797.35,1792.16,1837.05,1786.29,3902.46,4153.83,3999.38,4096.66,4196.19,29697.99,43908.76,27584.16,23626.23,24614.55
201002,106.79,128.4,142.34,148.12,158.61,730.95,731.08,706.67,690.85,733.27,1698.68,1778.77,1717.11,1720.29,1713.02,3796.74,4050.07,3807.24,3984.21,4112.2,36430.52,31832.14,29222.49,22187.28,27060.94
201003,116.43,135.76,140.49,155.76,164.98,731.04,780.3,755.66,755.13,752.22,1787.7,1763.67,1805.5,1796.68,1760.91,4060.08,4317.64,3801.58,4214.99,4092.49,34344.63,30669.88,34357.27,24583.01,19514.52
201004,127.72,151.31,160.03,168.32,176.59,818.38,813.7,857.73,802.45,806.13,1900.01,1964.77,1892.83,1951.27,1892.87,4412.05,4392.9,4330.78,4462.58,4507.48,34442.26,39365.36,35177.99,21836.52,20161.24
201005,144.4,166.77,177.49,190.88,187.83,859.24,881.7,896.07,900.55,886.79,1940.6,2059.84,2013.22,2044.93,2018.71,4500.6,4514.55,4684.81,4751.17,4492.03,33923.2,35654.36,39204.12,22596.92,26355.37
201006,126.11,151.2,155.54,182.95,171.21,770.86,794.53,815.25,813.88,784.52,1807.49,1802.92,1850.23,1937.67,1773.29,4288.03,4153.84,4085.76,4413.64,4487.16,30659.99,38026.83,29857.75,21956.71,20095.41
201007,110.75,148.42,135.48,150.98,151.42,679.92,723.35,719.12,725.94,728.65,1658.29,1698.88,1713.46,1693.27,1610.2,3938.59,3664.15,3972.72,4012.56,4196.42,27596.69,39663.05,27645.99,19182.16,19720.58
201008,122.89,161.29,161.55,151,138.94,742.01,773.58,789.9,770.11,765.25,1760.94,1770.76,1821.99,1864.49,1739.37,4071.28,4143.56,3995.96,4368.97,4542.03,28300.09,40836.7,29709.07,24972.41,19821.45
201009,104.3,146.21,148.31,144.42,137.62,687.11,713.22,733.51,722.35,705.33,1717.41,1673.11,1664.63,1693.6,1623.97,3914.52,3743.08,3769.39,4208.21,4040.26,31885.39,32888.4,34766.72,22016.88,18511.89
201010,125.86,171.25,175.95,146.09,142.09,789.88,796.31,823.05,819.75,802.69,1875.14,1910.6,1869.21,1941.82,1795.51,4362.2,4135.08,4398.01,4536.01,4484.42,26323.11,38850.04,34183.64,28816.99,23139.48
201011,118.97,176.29,181.41,163.93,171.68,801.67,811.84,845.3,850.19,847.64,1921.75,1960.86,1968.47,1998.63,1887.16,4265.28,4191.01,4695.98,4566.74,4788.1,46537.86,33114.82,34920.99,23173.06,23491.62
201012,122.22,157.66,182.28,188.11,177.4,860.71,819.06,846.69,879.45,846.29,2002.48,2011.69,2047.21,2041.42,1945.59,4313.94,4493.92,4722.34,4848.43,4605.55,37736.05,41202.62,28819.77,24997.62,20839.28
201101,140.58,171.4,188.77,192.07,193.18,940.35,896.11,929.6,931.9,922.24,2134.61,2190.9,2192.18,2158.19,2087.03,4726.64,4622.65,5083.93,5015.1,4999.17,37921,41807.16,31649.04,32187.19,21334.48
201102,122.51,189.06,199.33,215.17,212.59,948.07,957.74,925.14,988.85,933.25,2208.52,2142.32,2252.66,2266.61,2147.06,4923.93,4535.4,4925.1,5546.03,5093.23,39916.75,39237.84,34859.98,28314.1,25363.76
201103,154.4,214.15,203.13,206.76,196.93,993.63,1011.28,993.91,1059.27,974.63,2227.86,2273.07,2373.39,2290.47,2283.9,4971.04,4997.56,5321.87,5603.19,5073.43,35445.78,38875.89,37587.4,33331.76,28515.59
201104,153.61,216,203.93,220.61,214.09,1014.42,1107.03,1027.37,1047.75,1024,2208.66,2406.6,2363.6,2385.54,2352.2,5446.23,5002.29,5331.14,5555.31,5375.32,43534.02,33662.45,34000.84,37616.49,29101.77
201105,155.1,217,191.57,216.18,237.37,1016.96,1060.61,1071.72,1055.37,1054.27,2264.59,2393.31,2479.06,2442.09,2433.83,5147.22,5601.09,5415.12,5806.87,5545.9,39874.36,38557.18,28778.57,48115.11,26994.99
201106,144.41,201.64,198.87,221.47,232.26,998.04,968.67,1061.94,983.43,1033.83,2198.38,2348.66,2347.14,2377.74,2388.62,5554.51,5466.68,5072.13,5803.27,5395.75,40856.13,39715.47,27868.14,39649.79,30195.48
201107,140.3,175.09,213.28,206.43,236.05,947.34,953.96,987.31,1028.83,998.03,2176.2,2220.29,2384.75,2313.4,2273.07,5251.89,5400.68,5102.92,5633.84,5356.9,41388.98,36352.58,37234.57,35845.91,23280.85
201108,135.17,191.02,181.7,195.92,215.63,886.93,910.37,1001.11,962.32,946.56,2047.13,2117.26,2170.15,2271.51,2155.08,5245.69,4895.74,5196.83,5584.47,5034.54,45985.97,36541.49,35031.09,37425.85,21450.54
201109,109.98,163.99,167.45,184.34,190.38,804.94,835.85,874.1,854.59,838.26,1866.84,2032.84,1988.46,1956.21,2056.02,4899.74,4578.04,4955.73,4703.54,4584.83,35432.09,35834.9,30392.98,34654.68,25949.02
201110,103.74,144.44,140.74,142.62,144.73,698.86,716.99,760.95,731.38,731.73,1638.34,1786.34,1731.54,1761.17,1747.25,4289.47,4325.5,4210.03,4309.35,4184.03,25366.18,23242.25,39029.71,34344.69,25775.34
201111,125.31,171.37,175.21,154.46,154.43,824.64,847.92,890.86,858.57,875.18,1942.59,2035.45,2099.21,2055.07,2018.57,4824.21,4904.02,4860.84,4787.32,4948.31,33133.84,24188.05,30516.53,39139.3,36643.69
201112,115.31,160.72,156.28,165.04,178.22,808.43,860.34,847,891.02,851.13,1982.64,1951.73,1956.25,2088.98,1996.17,4569.01,4816.17,4814.46,4676.72,4653.98,27079.98,25779.21,35608.68,40107.95,29425.07
201201,117.77,152.61,161.22,158.11,177.37,807.54,841.65,828.17,847.18,888.22,1919,1915.72,2067.42,2055.51,2000.75,4415.06,4877.91,4651.24,4643.37,4709.54,25594.17,25030.57,32337.97,41169.29,33083.59
201202,120.39,173.13,163.56,202.7,224.96,883.97,920.4,937,931,944.88,2032.59,2115.11,2214.65,2140.02,2131.33,4863.78,5226.1,4834.21,4928.37,5144.51,26662.8,27661.52,28463.83,51690.31,32155.43
201203,124.81,161.31,182.76,192.4,216.41,912.93,900.3,940.2,944.69,950.62,2160.09,2181.01,2206.63,2251.46,2180.51,5116.91,4999.1,5165.74,5104.34,5405.08,27228.55,28554.73,36252.55,39410.45,39693.72
201204,135.35,187.33,204.32,159.08,205.03,922.3,911.82,946.47,968.09,967.17,2079.08,2195.02,2197.29,2233.4,2195.4,4896.5,5293.55,5105.47,5138.62,5301.46,33660.84,24304.96,32080.29,42190.61,42476.8
201205,138.1,175.39,184.99,178.6,184.02,917.76,905.37,901.69,961.95,934.32,2118,2163.91,2211.61,2189.54,2136.86,4955.8,5171.84,5274.14,4775.38,5595.16,20438.39,26237.83,37743.68,37127.71,44608.4
201206,126.92,155.33,164.18,164.36,153.24,795.15,825.13,818.36,868.78,840.41,1942.21,1920.55,2024.05,1969.21,2020.24,4476.32,4868.48,4435.85,4524.94,5146.8,21117.08,22227.69,30549.47,39719.73,42664.76
201207,131.26,185.43,166.12,165.4,160.94,846.54,871.23,842.02,881.81,902.89,1989.45,1994.92,2047.77,1977.32,2040.84,4472.28,4833.56,4606.56,4605.4,4902.78,25537.31,25233.88,28480.04,36818.41,47697.14
201208,117.85,169.43,167.58,169.49,167.37,805.32,837.05,835.08,861.65,855.6,1984.87,1978.1,2056.33,1994.61,1952.89,4447.12,4609.77,4715.97,4724.73,4919.37,23033.8,22990.01,30265.6,39947.87,46909.93
201209,124.56,172.2,171.06,182.98,174.95,840.99,898.99,873.89,898.68,865.06,2061.88,2104.61,2066.04,2115.65,1975.45,4634.22,4796.96,4787.47,5028.97,4970.91,20015.14,25769.99,33259.95,36619.82,53306.34
201210,125.14,179.92,202.76,202.89,186.94,882.94,889.42,918.14,953.28,923.57,2102.05,2131.68,2141.23,2140.29,2061.19,4768.61,5162.66,4986.08,5090.78,4994.69,16243.53,34386.06,41558.29,41784.27,40727.65
201211,130.55,182.84,170.67,188.87,167.14,885.44,863.31,905.98,922.14,890.49,2093.67,2115.6,2148.99,2147.22,2062.14,4932.96,5121.22,4873.06,5078.01,4994.95,18898.8,26297.43,39505.58,42517.04,44767.65
201212,141.21,183.88,172.51,186.65,162.6,863.69,904.16,946.06,912.49,869.13,2112.69,2088.49,2185.66,2142.7,2156.19,5233.35,4831.8,5364.37,4920.12,5135.28,21692.16,29431.31,39438.64,37114.77,45313.41
201301,143.76,190.58,187.4,179.23,178.5,886.95,933.24,944.45,943.13,931.08,2041.36,2137.15,2272.67,2104.71,2301.85,4872.89,5204,5180.71,5259.73,5078.95,23214.96,33595.95,37107.3,40308.05,38434.79
201302,145.8,199.82,206.26,180.87,201.77,958.29,1040.75,975.13,999.71,977.07,2236.1,2363.7,2411.11,2270.96,2405.2,5480.17,5718.93,5638.96,5630.19,5551.52,23521.4,31245.23,42791.69,48972.41,30954.17
201303,147.13,197.22,197.1,196.57,208.73,966.67,1038.35,1011.27,1037.5,1001.36,2300.06,2373.39,2402.7,2322.43,2417.16,5821.69,5773.66,5467.25,5770.87,5594.8,45043.22,33869.83,36152.89,45178.54,35546.58
201304,151.33,217.03,215.82,200.42,221.01,962.52,1097.7,1061.43,1046.56,1077.14,2395.5,2317.79,2578.94,2387.29,2568.25,6437.31,5758.99,5997.15,5742.11,5812.66,43767.95,38215.94,33658.83,52476.93,31515.94
201305,149.1,215.58,201.23,192.99,232.45,994.28,1058.41,1091.83,970.79,1065.56,2433.02,2406.88,2381.96,2594.94,2476.87,6076.62,6157.7,5850.73,5746.42,5854.32,48026.93,40550.28,39329.73,45205.78,31791.89
201306,159.78,209.21,210.06,231.38,247.71,1069.39,1055.22,1090.92,1144.45,1044.15,2406.87,2559.74,2433.2,2630.88,2523.73,6269.35,5771.7,6237.89,5743.81,5979.38,42437.81,51336.4,35129.28,41898.94,35368.49
201307,160.75,212.91,228.31,216.63,228.22,1011.87,1087.83,1077.72,1091.27,1073.79,2315.34,2321.24,2498.48,2564.43,2492.14,6355.99,5726.94,5728.47,5688.54,5633.8,40827.94,52687.2,38206.93,35328.57,32632.67
201308,165.34,219.78,223.63,229.02,261.04,1075.57,1143.96,1134.77,1133.31,1145.35,2548.93,2577.44,2636.44,2637.23,2622.01,6538.15,6143.22,6168.24,5713,6106.83,52088.9,46209.3,47235.73,34153.79,32955.04
201309,159.29,206.98,243.69,222.55,240.13,1064.08,1081.05,1121.85,1092.13,1086.37,2497.23,2484.49,2514.48,2589.19,2557.01,6256.66,6145.79,5962.08,5766.12,5970.87,63581.95,41850.82,35692.38,39029.27,30505.04
201310,172.98,235.02,249.36,246.6,239.95,1113.16,1153.19,1212.36,1192.38,1189.49,2643.11,2601.13,2658.56,2745.72,2728.74,6230.27,6640.79,6427.72,5766.62,6372.47,65655.36,47876.63,39764.61,34689.88,34469.9
201311,154.6,223.73,247.76,256.69,263.26,1109.52,1213.06,1157.98,1248.99,1200.46,2745.47,2782.73,2874.89,2830.03,2837.07,6684.46,6719.89,6720.61,6305.66,6211.96,61959.21,51353.85,44777.59,34846.7,30852.8
201312,171.78,235.41,231.59,275.53,262.98,1152.98,1286.57,1209.44,1219.51,1198.26,2835.49,2870.11,2866.92,2813.81,2837.31,7280.68,6381.71,7228.2,6588.77,5950.92,66733.85,41469.45,54481.24,40819.11,31815.44
201401,170.85,229.62,253.68,280.91,275.21,1181.47,1273.46,1260.84,1264.93,1253.63,2997.91,2882.77,3030.77,2847.51,2895.33,7224.31,6815.38,7136.88,6595.42,6389.44,53827.24,55025.16,53602.83,41720.45,32858.11
201402,162.02,219.91,268.26,290.51,264.67,1175.94,1191.65,1197.92,1215.4,1153.3,2861.84,2718.89,2856.08,2865.1,2684.2,6306.53,6749.73,6756.71,6737.39,6248.62,39175.72,54386.61,48466.44,48589.23,31582
201403,186.97,226.35,245.05,264.89,255.16,1236.22,1230.45,1258.08,1212.64,1202.67,3002.33,2965.76,2827.56,3012.95,2903.45,6356.91,7011.2,7232.17,7195.61,6584.5,44833.88,56452.15,44206.27,46460.46,42112.66
201404,188.39,236.81,269.04,238.63,260.7,1214.73,1277.3,1269.78,1245.6,1214.45,3016.97,2914.49,2839.43,3011.38,2909.16,6559.38,7228.76,7130.3,7000.41,6509.11,50477.8,56517.64,49153.36,46777.81,35448.84
201405,184.83,216.01,237.06,241.23,250.53,1226.48,1200.4,1259.11,1187.49,1184.32,2843.91,2952.43,2801.35,2928.93,2917.55,6840.21,6898.43,6917.6,6870.99,6620.2,50275.83,50668.89,59567.93,45415.02,27001.68
201406,194.71,218.85,226.79,235.76,222.57,1141.92,1273.17,1213.51,1213.38,1174.23,2861.85,2958.71,2913.31,2940.15,2953.82,6810.23,6708.36,7211.69,7043.1,6577.78,34404.34,55508.42,53466.78,54250.96,31307.05
201407,200,228.98,231.8,263.15,216.11,1193.35,1255.09,1287.72,1214.62,1250.73,2908.65,3076.15,3005.6,3123.75,3100.89,6624.17,7268.29,7042.01,7270.28,6781.64,30969.22,58365.19,57037.84,47195.09,39117.25
201408,186.71,210.63,238.07,218.02,210.57,1116,1164.96,1199.75,1202.85,1135.12,2869.6,2787.98,2930.05,2846.21,2836.94,6554.86,7233.33,6711.55,6758.73,6447.47,34121.34,66378.52,40132.17,45638.38,42331.44
201409,194.17,221,239.65,225.97,217.75,1163.05,1200.64,1205.04,1229.33,1225.32,2787.71,2938.22,3067.5,2898.87,2947.11,6701.05,7249.3,7158.63,7013.23,6931.34,16723.86,50876.77,62791.21,43869.32,48883.68
201410,176.66,209.96,202.7,199,200.25,1033.4,1121.62,1109.59,1133.7,1081.91,2541.69,2686.3,2936.71,2836.5,2704.62,6089.36,6834.34,6892.33,6663.46,6869.96,15270.3,50004.09,50088.16,49340.98,50981.75
201411,191.87,224.42,189.16,185.9,196.33,1104.46,1148.8,1158.85,1172.82,1169.36,2681.19,2815,2965.13,2868.35,2910.03,6320.59,6432.02,7133.56,6837.52,7086.71,13526.99,37015.62,55007.51,49469.07,50900.32
201412,171.4,207.2,215.43,182.34,192.13,1055.65,1144.16,1075.13,1192.09,1123.69,2776.15,2752.32,2906.98,2862.08,2809.78,6534.31,6524.07,6982.96,6919.84,6756.92,39828.2,51403.41,53416.77,46579.93,50839.98
201501,181.31,220.43,211.07,200.01,204.04,1058.01,1176.88,1122.64,1136.84,1202.78,2692.36,2801.9,2891.28,2905.66,2742.19,6667.32,6877.97,6563.23,7011.57,6657.86,18733.43,58211.62,46647.77,50147.04,50372.96
201502,146.38,209.77,207.52,220.56,248.89,1023.89,1076.32,1106.64,1032.78,1113.85,2586.91,2671.47,2740.81,2667.6,2648.34,6234.64,6316.48,6612.68,6897.81,6610.32,20188.12,62848.26,46448.51,46435.15,48210.43
201503,167.89,218.71,217.42,206.68,243.7,1079.17,1180.43,1124.67,1139.17,1178.72,2766.96,2871.13,2948.53,2932.32,2763.42,6969.69,6767.39,7026.86,7190.17,7174.31,24616.77,54148.72,50585.12,55238.4,49090.43
201504,161.76,225.65,217.9,217.26,276,1101.94,1160.43,1211.17,1191.47,1190.23,2795.28,2848.33,3007.14,2979.68,2851.25,7115.71,6867.45,6889.92,6934.22,7178.19,22179.18,47730.06,67719.18,41908.89,47974.55
