Date,MMM_PX_LAST,MMM_PX_VOL,AAPL_PX_LAST,AAPL_PX_VOL,AXP_PX_LAST,AXP_PX_VOL,T_PX_LAST,T_PX_VOL,BA_PX_LAST,BA_PX_VOL,CAT_PX_LAST,CAT_PX_VOL,CVX_PX_LAST,CVX_PX_VOL,CSCO_PX_LAST,CSCO_PX_VOL,KO_PX_LAST,KO_PX_VOL,DD_PX_LAST,DD_PX_VOL,XOM_PX_LAST,XOM_PX_VOL,GE_PX_LAST,GE_PX_VOL,GOOG_PX_LAST,GOOG_PX_VOL,GS_PX_LAST,GS_PX_VOL,HD_PX_LAST,HD_PX_VOL,INTC_PX_LAST,INTC_PX_VOL,JNJ_PX_LAST,JNJ_PX_VOL,JPM_PX_LAST,JPM_PX_VOL,MCD_PX_LAST,MCD_PX_VOL,MRK_PX_LAST,MRK_PX_VOL,MSFT_PX_LAST,MSFT_PX_VOL,NKE_PX_LAST,NKE_PX_VOL,PFE_PX_LAST,PFE_PX_VOL,PG_PX_LAST,PG_PX_VOL,TRV_PX_LAST,TRV_PX_VOL,UNH_PX_LAST,UNH_PX_VOL,UTX_PX_LAST,UTX_PX_VOL,VZ_PX_LAST,VZ_PX_VOL,V_PX_LAST,V_PX_VOL,WMT_PX_LAST,WMT_PX_VOL,DIS_PX_LAST,DIS_PX_VOL
8/15/2014,141.92,756058,97.98,48951331,86.6,3295617,34.74,26957837,123.16,4573022,105.74,4099265,126.1,5754674,24.43,33625941,40.88,23221550,61.9849,4362199,99.03,9234925,25.64,28167927,583.71,1725358,171.9,2445958,83.69,5383543,34.17,28582224,101.17,6986145,56.75,12727664,93.79,4284507,58.61,9046759,44.79,41611308,38.565,4498524,28.64,21736655,81.78,7422986,92.13,1342993,81.47,2442721,105.63,3106685,48.8,16380737,52.548,8999448,73.9,6942723,89.28,8211200
8/14/2014,142.34,498894,97.5,28115566,87.27,3498785,34.91,14588827,124.11,4825075,105.66,4178778,126.96,4523969,24.54,63790214,40.18,6902023,61.9375,1710264,99.09,6547528,25.88,23314376,584.65,1272879,172.73,1431363,83.86,4922998,33.94,25457954,102.02,5239445,56.98,8275920,93.66,5644922,58.78,7932294,44.27,19313194,38.65,3934930,28.73,19994969,81.95,5930709,92.22,1076343,81.82,2241095,105.77,2327209,49,11539256,53.13,7136780,74.39,6136444,88.61,8218205
8/13/2014,141.8,915835,97.24,31916439,87.4,2590641,34.69,15951392,121.98,2645808,105.16,4665222,127.6,3518241,25.2,43708550,39.94,9646476,61.852,2276642,99.09,7649559,25.83,19870119,584.56,1903282,172.37,1711054,83.12,4498701,34.1,36291008,101.74,4563748,56.72,7019479,93.96,3599864,57.85,10670427,44.08,22889484,38.625,6400460,28.21,17455327,81.48,5472198,91.27,1405591,81.51,3049868,105.56,3487744,48.92,10898177,52.858,6458052,74.03,6619067,87.6,4533219
8/12/2014,140.88,899045,95.97,33795352,87.08,3106640,34.64,15325177,120.47,2304913,104.33,4200916,127.09,4944155,25.15,21934971,39.68,13297538,62.2129,3874108,98.49,9585001,25.61,21782828,572.12,1394939,172.33,1362909,82.92,3657210,33.13,24814652,100.63,4577733,56.35,11290657,93.56,3235939,57.03,7090271,43.52,21433589,38.365,9142328,28.08,20433209,81.42,6591201,91.09,1290126,80.22,3206150,104.91,4353197,48.84,12325975,52.575,6442016,74.22,3928584,87.21,4510527
8/11/2014,140.58,801732,95.99,36584844,86.95,3594371,34.47,14724875,120.8,2811028,104.5,5197873,127.71,3466541,25.23,25956067,39.57,14102644,61.776,3010887,98.73,8595196,25.79,27873139,577.25,1203357,172.46,2098048,82.88,3952040,33.02,27723925,101.16,5706553,56.32,9066796,93.53,4291741,56.66,5508395,43.2,20351600,38.53,7848616,28.25,22055839,81.48,8188008,90.66,1595721,79.87,3460399,105.72,3262564,48.67,11839202,52.645,9029432,74.36,4721351,87.5,5052787
8/8/2014,140.85,947461,94.74,41865193,87.47,4206909,34.47,18771085,120.63,4349725,103.28,4693762,127.86,4738871,25.03,21656527,39.45,13666969,61.7855,2816324,99.74,11206941,25.66,22929491,577.94,1495022,172.26,2260041,82.43,7226693,32.6,35489572,101.08,5619629,56.34,12213225,93.55,6506196,56.55,7081546,43.2,28943024,38.53,6726000,28.34,30110284,80.95,6215609,90.48,1803943,80.12,3713398,105.96,4479803,48.7,15404388,52.615,9272652,74.67,4996347,86.85,6382687
8/7/2014,139.13,754716,94.48,46711179,86.02,4539209,34.21,20756838,119.84,4650601,101.94,5753105,125.65,4650702,24.86,24123698,39.35,14367594,61.1775,3449312,98.27,10017398,25.5,36171049,571.81,1163027,169.1,1928415,80.47,4045922,32.68,27823411,99.93,7417911,55.91,11743838,93.31,3264614,55.64,7215560,43.23,30315183,38.175,6756694,28.04,30515280,80.14,7912807,89.9,1877197,79.26,5471126,104.22,4155700,48.65,12153308,52.26,9586516,73.95,7053149,85.51,7916861
8/6/2014,139.55,943477,94.96,38558342,86.4,4805926,34.62,35941105,118.34,6239710,101.49,5526876,125.73,5137980,24.93,20990550,39.92,17567544,61.529,2899512,98.98,9916916,25.44,47222588,574.49,1322878,169.74,1720708,80.52,4228246,32.845,27924094,100.71,7412322,56.23,12192567,93.47,3727958,55.93,12275770,42.74,24633966,38.57,5074324,28.28,23380186,81.09,12839049,89.7,1400931,81.5,3311312,103.79,5408910,49.13,18996610,52.673,7528464,74.2,7934785,86.59,9793689
8/5/2014,139.78,733247,95.12,55932663,86.36,5004396,35.11,19505989,121.27,6098103,101.5,5685357,124.96,8072084,24.97,21176784,39.18,11639154,60.826,3279502,98.2,13071813,25.02,27694301,573.14,1651342,169.42,2746184,80.03,5895525,32.82,49851005,99.82,6230883,56.06,16863698,93.43,5494852,56.03,9031186,43.08,26267500,38.46,4866202,28.41,27686952,79.41,7995884,89.12,2218347,80.99,4599538,105.02,5579417,49.66,11567207,52.635,11151220,73.34,10580561,86.75,9361789
8/4/2014,140.75,756177,95.59,39958144,86.93,5743766,35.46,21300407,119.93,4671123,101.81,5183870,128.17,7360036,25.165,17252442,39.4,11013475,61.396,3299423,100.13,12152078,25.27,28410271,582.27,1524818,171.69,2103904,80.03,7025005,34.05,27250118,100.16,6790846,56.65,13547228,94.31,7652678,57.06,8651256,43.37,34277387,38.58,4839350,28.75,24144726,79.22,12075293,89.9,2167842,82.27,3197713,105.05,3985887,50.21,11702943,53.04,8089004,73.54,5402181,87.24,8262656
8/1/2014,140.11,579767,96.13,48511286,86.47,12259111,35.33,23963118,120.38,5852726,100.52,6011947,127.9,7377853,25,28609413,39.29,13568610,60.997,3771333,98.8,14915613,25.35,40200371,573.6,2213790,170.25,3140151,79.75,8708569,33.745,33472580,99.9,8610725,56.48,23916665,94.3,4576448,56.8,10140975,42.86,31171094,38.39,5825772,28.86,31341919,79.65,18110864,89.61,2234120,81.49,4625057,104.75,4731390,49.83,18256602,52.953,14100508,73.54,8224426,85.38,6759649
7/31/2014,140.89,1012531,95.6,56842647,88,7564147,35.59,34609278,120.48,5591290,100.75,6712263,129.24,7974203,25.23,28226460,39.29,15436851,61.092,4844820,98.94,18297904,25.15,37995195,579.55,2310471,172.87,3797945,80.85,5749154,33.89,35432286,100.09,9142218,57.67,15958788,94.56,6829388,56.74,10120747,43.16,31540882,38.565,7797748,28.7,38357296,77.32,11239379,89.56,2647721,81.05,5345605,105.15,6528939,50.42,21258154,52.753,13875508,73.58,9632692,85.88,6343453
7/30/2014,143.74,569599,98.15,33010001,90.91,5069546,36.36,20448397,122.29,4049024,103.38,5861710,132.53,4601818,25.63,26124216,39.62,20346235,62.1179,3691008,103.25,11072188,25.64,25838163,595.44,1215576,175.76,2354131,81.76,5808459,34.35,32788878,102.3,5995785,58.91,11821992,95.95,6059213,58.08,8051798,43.5785,31925735,39.805,9058332,29.26,33990600,78.16,8296537,90.94,2069559,82.95,7171944,106.38,5978252,51.76,12769235,53.515,10435520,74.78,9985703,87.21,7299155
7/29/2014,144.02,693471,98.38,43143095,91.71,4778288,36.59,92452999,122.32,4101880,104.69,7947103,132.42,4189062,25.71,22444236,40.35,10872629,62.8874,6237757,103.55,8055421,25.45,22528902,593.95,1366729,175.54,3064960,80.98,4537437,34.19,26143454,101.96,6058738,58.64,13498827,95.82,6712670,58.58,10328007,43.885,27764099,39.05,4669634,29.73,37913591,78.65,6425591,91.12,2265114,84.27,4897834,107.33,5480659,51.97,32966125,53.375,10581464,75.44,6293487,86.2,5479099
7/28/2014,145.53,546325,99.02,55317689,91.86,4274196,35.65,20593789,123.06,4982485,104.15,4474333,133.24,4625241,25.92,27686408,40.68,11709721,62.0514,4883916,104.37,9197901,25.59,32982961,599.02,1358071,175.95,2303365,81.07,3441590,34.23,30975052,102.11,4634905,59.19,12383894,95.78,4863067,57.97,8600836,43.97,29687677,39.2,4065216,30.1,27297106,79.26,6757259,91.88,2490077,85.75,2206871,108.99,5391509,51.58,9601109,53.555,10405248,75.71,5509938,87.15,4547120
7/25/2014,145.12,379412,97.671,43469117,91.93,3909866,35.54,18663981,123.2,6124206,104.85,4126827,133.57,3706926,25.97,28641293,41,10809949,61.681,3763855,103.18,7784729,25.79,24634123,598.08,1361911,175.4,2123177,81.03,4680707,34.25,31614014,102.11,3952062,59.01,10500572,95.72,4992812,58.15,5533511,44.5,26737724,38.86,4540920,30.19,14504702,79.56,6293364,92.1,1907773,84.68,3362632,108.88,4349771,51.28,11063240,53.693,27530272,75.97,3948442,86.23,4666234
7/24/2014,145.13,552476,97.03,45728843,93.15,3023420,35.5,45151793,124.4,10307154,105.04,8690333,134.85,5340621,25.83,21876611,40.97,14856012,61.9375,5658673,104.28,7943024,25.94,22010781,603.01,1355974,176.26,2012767,81.2,4359832,34.25,33180903,102.2,5177227,59.17,9844323,95.35,7781720,58.21,10064198,44.4,30725348,39.3,8030262,30.34,14838961,80.26,6273126,92.88,2410367,85.68,4022427,108.95,6811902,51.05,17616157,55.685,11947576,76.35,7228303,86.8,4174497
7/23/2014,144.68,382623,97.19,92917719,93.28,1984801,35.88,15179794,126.71,12326310,108.38,4479081,133.88,4589473,25.68,28761335,40.81,17531713,62.0989,6573741,104.25,7017078,25.91,32060840,605.19,1106136,176.82,3445183,81.02,3676298,34.5,26078170,102.19,4815975,59,11122085,95.35,9484381,58.11,6298349,44.87,52363948,38.685,4103962,30.39,21115436,79.99,5891317,91.78,2731705,85.94,2596329,109.73,6990953,50.91,11912994,55.3,8198896,76.99,3994349,86.04,3650328
7/22/2014,145.12,378275,94.72,55196597,93.37,2411581,35.94,18186324,129.74,5107214,110.06,2879870,132.58,4391784,25.95,28735712,41.19,24707572,61.7,6101647,103.54,7426442,26.02,34537191,603.57,1881665,175.02,3850689,80.54,6336102,34.7901,42920550,102.47,6554213,58.67,10376795,96.27,12398494,58.43,6509200,44.83,43095820,38.52,5035986,30.49,18742272,80.1,6073192,91.63,6323456,86.05,4366881,110.86,10528226,50.98,15037383,55.315,7699120,76.64,4383167,86.21,4984215
7/21/2014,144.3,295860,93.939,39079002,92.88,2321810,35.96,20917407,128.3,2742998,110.23,2076559,131.29,3719336,25.85,20825966,42.4,17607218,62.2604,3371417,103.08,6632386,25.98,59342962,598.44,2240111,171.72,2235585,79.71,4112787,34.06,32097230,101.27,6386413,58.24,9148506,97.55,6510632,58,7095660,44.835,37604378,38.41,4222964,30.35,22763367,80.28,4439218,95.26,1748834,85.06,4025054,112.98,5188155,50.7,11338524,54.805,6175328,76.77,3457586,85.74,4800402
7/18/2014,144.83,722064,94.43,49987593,93.53,3363043,36.17,16132950,127.64,3107465,110.17,2424953,130.39,4339481,25.91,25465861,42.43,19272396,62.2699,4019448,102.73,8208309,26.46,55402966,605.11,4874260,171.47,2564222,80.08,5323239,33.7,46530079,101.8,8408731,58.23,12803917,98.99,4050442,58.34,7433222,44.69,43407490,38.76,6074414,30.73,24403174,80.55,6507017,95.34,1737427,85.52,3892050,113.57,4244977,50.75,10131636,55.05,11083592,77.09,4913346,85.81,4719105
7/17/2014,143.54,509106,93.0899,57298243,92.99,3117458,36.03,19142987,125.88,5296017,109.07,3166050,130.08,4961188,25.63,29570341,42.02,9983505,61.643,4408489,102.31,8145741,26.61,37548895,580.82,2941648,170.14,3815487,79.55,7697647,33.7,70591117,100.37,11226538,57.86,17015955,98.37,4104240,57.6,6651154,44.53,82180263,38.265,7462670,30.55,32682232,80.4,5853408,94.7,1202901,85.11,7118352,112.77,4876198,50.32,11492641,54.47,9832240,76.61,4630252,85.03,6886606
7/16/2014,146.17,459247,94.78,53502415,94.47,2738019,36.45,20223233,127.42,5265197,111.4,3978544,130.89,4499463,25.98,40476713,42.12,10331524,61.776,2972659,103.77,8879502,27.02,47070971,590.62,1442211,170.47,3305227,79.66,9033661,34.65,135893228,102.22,11947879,58.71,20515604,99.27,7135370,58.15,6804960,44.08,63322372,38.46,7463878,30.96,35413297,80.94,8946279,95.62,1437768,83.76,3955246,114.36,3503710,50.96,12798832,55.668,8854088,76.86,3743501,85.35,10679328
7/15/2014,145.06,702150,95.32,45696176,94.45,3499169,36.24,34999027,129.1,4916677,109.85,3212896,129.26,4845041,25.67,29495978,42.1,10551682,61.3485,4852201,102.39,8760545,26.61,41455762,593.06,1673979,169.17,4831795,79.86,6052321,31.71,61218169,103.28,14224802,58.27,36219126,100.3,3793351,57.91,10158139,42.45,28758961,39.015,6547966,30.41,30883159,81.26,9638650,95.95,1575758,83.9,4375967,114.84,4488711,50.71,14250973,55.445,10902016,76.84,4686766,86.15,7006703
7/14/2014,145,482943,96.45,42810155,94.54,2387991,35.86,12566025,129.52,5271166,110.09,2375244,129.26,4135861,25.44,19244308,42.38,11857698,61.757,2613260,102.68,8253348,26.66,25273776,594.26,1954612,167,3007711,79.46,7657313,31.49,24251533,105.38,7786696,56.29,14011991,100.47,4163000,58.18,8387209,42.14,21882943,38.975,5503306,30.24,20483726,81.32,6806097,95.56,1416692,84.27,3800692,114.88,3017400,50.53,13024984,55.258,13725012,76.55,4822869,86.76,4017054
7/11/2014,144.31,472535,95.22,34018228,94.47,2108544,35.76,11560138,128.09,3194698,109.96,1992680,128.47,5248059,25.52,20945929,41.97,9772958,61.643,2866344,101.74,7689643,26.55,35440238,586.65,1514265,164.8,2293327,79.61,4746427,31.25,20053217,105.1,5464127,55.8,10236860,100.37,2812462,58.44,6106837,42.09,24087374,38.645,5767520,30.07,18359599,81.16,7519293,94.68,1116980,82.87,2758370,114.13,3697642,50.32,17741199,54.25,5715920,76.82,4547543,86.89,5016396
7/10/2014,143.89,471329,95.035,39685552,94.46,2230008,35.7,14593953,126.79,3936933,109.36,2303670,130.25,4405007,25.44,27278787,42.26,12564494,61.6905,3108117,102.57,8533731,26.2,33239944,580.04,1436326,163.42,2204137,79.4,11532172,31.26,32458765,105.8,4955123,55.56,12436589,100.58,3274862,58.58,5583712,41.685,21856832,38.75,6356956,30,20114399,81.61,8786489,94.3,1656089,82.08,3829357,113.51,3654818,49.64,18425201,53.885,8536704,77.06,5372478,86.86,7249673
7/9/2014,144.68,336330,95.39,36436440,94.74,2646347,35.65,15916049,126.79,8025001,110.14,2270652,131.39,5203960,25.44,35610460,41.95,9900209,61.7855,3670955,103.55,7659029,26.32,37820538,583.36,1373056,164.67,1943880,80.73,6981406,30.89,28302427,106.04,5721371,56.02,10914251,101.07,5604936,58.55,6938736,41.67,18445910,39.345,7048542,30.05,20680419,81.67,12120399,94.7,1512419,82.74,3079544,113.84,3358370,48.9,14438372,54.04,5178168,77.21,6240126,87.22,6317683
7/8/2014,144.56,430882,95.35,65221678,94.57,2828746,35.56,20139496,126.79,5725199,109.46,2453493,129.9,4687818,25.07,34622899,41.94,10091147,62.0609,3338188,102.83,9615023,26.37,29105592,578.4,2129924,164.91,2429360,80.76,7322936,30.79,37614506,105.72,6268373,55.76,18345729,100.09,3115055,58.17,8270120,41.78,31218208,38.835,8056876,30.15,22440385,80.56,9150185,94.14,2444747,81.93,2972233,114.07,2862034,48.76,12858230,53.815,12158064,76.65,7960476,85.86,4733747
7/7/2014,144.91,326390,95.968,56467939,95.4,1962805,36.02,19586064,129.09,3161772,110.16,2697071,130.47,3659977,25.23,21293566,42.14,9000085,62.3554,3562221,102.65,7980994,26.75,25262984,590.76,1337088,167.78,1774012,81.42,6071028,31.03,22237033,106.47,7018503,56.67,13918743,100.17,3951704,58.52,9276350,41.99,21953619,39.325,5464806,30.49,17593378,80.19,6674885,94.55,1319109,82.22,2558521,115.1,3785466,49.75,13939261,54.185,6634548,76.07,5027994,86.59,4897895
7/3/2014,145.41,474611,94.03,22891753,95.84,1633771,35.84,11681156,128.51,1997530,111.08,2876160,131.19,3513987,25.19,19598757,42.23,7537718,62.5074,2884381,102.59,6922616,26.86,20513861,593.08,898852,169.46,1801184,82.05,2764040,31.14,20437633,105.84,4199082,57.05,12599842,100.98,2295812,59.2,5220098,41.8,15969310,39.225,4568500,30.53,14852913,79.98,5501056,94.84,828949,83.35,2183356,115.53,1746017,49.71,8238567,54.128,5571640,75.75,2873959,86.84,3210405
7/2/2014,145.23,416421,93.48,28465073,95.21,1595457,35.67,14235809,127.62,2859242,109.56,1850198,130.23,5137137,25.03,30197226,42.29,6707175,62.0894,3907214,101.57,6954442,26.61,21284051,590.78,1197005,166.89,1877603,81.98,4185721,30.98,16831171,105.86,3764939,56.97,19199260,100.53,3222376,59.05,6941072,41.9,20208526,38.895,5577522,30.37,18501691,79.56,6282586,94.62,1114491,82.49,3693498,115.14,3821628,49.66,11576149,53.71,5780668,75.62,4366772,86.44,4439758
7/1/2014,144.56,555203,93.52,38223477,95.35,3026313,35.48,21777888,128.15,3776278,109.17,2349546,130.54,4001310,25.08,34613220,42.29,11497697,62.1369,5076463,101.36,8404213,26.4,28064516,591.49,1644628,166.81,2947811,81.82,5234564,30.98,28240458,105.87,5133942,57.57,14472160,101,3787745,58.51,8843199,41.87,26922597,39,7129814,30.08,25600160,79.28,8426276,95.21,1631086,81.89,5482404,115.93,3245267,49.37,14298501,53.563,10995284,75.28,6604504,86.47,5608207
6/30/2014,143.24,722597,92.93,49589028,94.87,2634267,35.36,19118810,127.23,5714756,108.67,2249520,130.55,5708219,24.85,23996086,42.36,14068762,62.1654,7591009,100.68,9536536,26.28,29678133,584.67,1479411,167.44,1888923,80.96,5046410,30.9,21562544,104.62,6944226,57.62,11549859,100.74,4270525,57.85,8735023,41.7,30805472,38.775,8538802,29.68,20566300,78.59,10303230,94.07,2153895,81.75,3916130,115.45,3384312,48.93,16818489,52.678,9985672,75.07,6666648,85.74,6997990
6/27/2014,143.69,626879,91.98,64028803,94.93,3630657,35.41,20944321,128.54,3688198,108.78,3632056,130.36,8674870,24.7,35000284,42.19,18674412,62.1654,16151870,101.21,15149918,26.43,35160613,585.69,2022118,166.78,3111220,81.13,5011045,30.93,30776510,104.99,6462995,57.53,10178566,101.46,2785864,57.53,17286475,42.25,74641945,38.84,18142240,29.67,30672693,79.02,8975304,93.92,4143667,82,4755622,116.58,9124025,49.32,12390063,52.32,12961296,75.34,13960847,85.3,17932432
6/26/2014,143.73,309541,90.9,32629359,94.3,2594797,35.26,15790812,128.02,3929845,108.52,1522940,130.92,6111572,24.65,19134751,42.03,16905479,64.3124,2904283,102.03,8424551,26.29,23166624,584.77,2012360,168.01,2131196,80.75,5165279,30.78,26728433,105.65,5106917,57.39,11854621,101.51,2783202,58.53,7238577,41.72,23604409,38.43,10522660,29.59,19472797,78.62,7262067,94.41,1215461,82.29,2916113,115.75,2914236,49.21,9332597,52.24,8580608,74.91,6922337,84.45,6424106
6/25/2014,143.65,341963,90.36,36868541,94.64,2398358,35.26,15276805,127.06,7930180,108.44,2176188,131.23,6714259,24.72,22584002,41.96,17621843,64.4263,3316728,102.14,10716273,26.42,26263851,585.93,2114743,168.38,1601762,80.53,4486434,30.88,44294569,105.76,6411062,57.53,14843900,101.61,3662169,58.86,13274299,42.03,20051576,38.235,7172136,29.8,31517974,79.32,12569262,94.86,1298247,82.34,3634609,116.12,2467336,49.41,11334307,52.265,8256540,75.62,4318156,83.9,7899781
6/24/2014,143.09,482601,90.28,39036087,94.43,2088726,35.29,21167120,129.15,4322064,107.81,2867655,131.77,8581147,24.53,24301971,41.85,14962791,63.9704,2889983,102.73,9708408,26.58,26423125,572.54,2844325,168.23,1608028,80.43,5579388,30.5,53398112,104.59,5915291,57.42,12323320,101.47,4589622,57.92,8158525,41.745,26518274,37.49,7616964,29.3,23354055,79.01,8157305,94.67,1640345,81.74,4685483,115.68,2770329,49.28,13541703,51.948,13101672,75.97,5659196,82.68,5057264
6/23/2014,144.09,406294,90.83,43694391,95.51,2102451,35.39,14507634,130.85,4436368,108.78,2839500,132.98,11010250,24.7,18752284,41.73,13099754,64.5783,3407856,104.38,8553670,26.68,31244402,574.29,1724098,170.24,1747482,80.64,4920429,30.23,26529643,104.75,6066848,58.19,16009479,101.91,2919197,58.5,7054412,41.99,18743905,37.725,9069278,29.45,25188458,79.52,6947701,94.95,1930327,81.49,3066875,117.13,2100981,49.73,11860010,52.368,14765224,75.79,4276034,82.76,3947865
6/20/2014,145.16,2904792,90.91,100898066,95.54,5387379,35.39,28984106,132.1,8086238,109.38,7771201,132.34,11350979,24.83,39707996,41.69,23403271,65.0058,7866932,103.83,17681113,26.97,49758222,566.52,3162147,169.84,4688187,80.17,13661014,30.2,39829862,105.27,12464629,57.55,17126425,101.92,5418106,58.92,14418039,41.68,47765407,37.55,11385672,29.78,31303024,79.93,11664486,94.59,4795685,81.41,7366539,117.99,5249698,49.39,18210631,52.373,18371640,75.68,11335802,82.82,11073748
6/19/2014,144.49,543069,91.86,35527686,95.07,3206376,35.36,19514035,132.82,2795278,107.25,2592653,131.99,7425763,24.71,20646826,41.79,13275256,64.0274,3616614,102.63,11107691,26.93,31605232,564.99,2630539,169.73,2306899,80.44,5095449,30.09,27166851,103.81,5481511,57.3,11624383,101.91,3376565,58.3,6012926,41.51,19837767,37.82,4977664,29.59,20308232,80.24,12493024,95.6,2115947,80.51,4544281,117.58,2256978,49.47,11275702,52.58,15331316,75.87,5255313,83.77,4327002
6/18/2014,144.33,322801,92.18,33514108,95.56,2454768,35.2,20301588,132.48,2865125,107.48,2218721,130.28,7703901,24.63,24724403,41.56,18518178,64.4928,4184045,102.73,9575877,26.89,26237282,560.66,2060681,169.86,2876387,80.71,8071483,29.93,34412750,102.81,5449119,57.78,13737143,101.35,5447375,58.41,7837250,41.65,27097228,38.105,9852222,29.71,19338165,79.79,9618007,95.4,2556575,79.21,4823037,117.23,2896281,49.42,11917013,52.813,10332768,75.7,6740696,83.58,4536536
6/17/2014,143.69,268545,92.08,29726347,94.66,2572316,35.02,17311599,132.45,2223350,106.67,2138433,128.83,6721037,24.5,17972802,40.92,26927159,64.3978,4410365,102.42,9355388,26.87,21302458,550.615,1481669,168.22,2450024,80.02,9587295,29.95,28441218,101.93,4835591,57.42,11200522,101.27,6479749,58.06,6266710,41.68,22518630,37.545,6122274,29.48,18283381,79.58,5337668,95.22,2175714,78.17,3430890,117.01,2243970,49.21,11086403,52.703,5728516,74.99,6544215,83.16,4536152
6/16/2014,143.32,400934,92.2,35561270,94.37,2832531,34.98,14109659,132.54,2169076,106.81,2137219,128.54,7074254,24.53,19251335,40.66,12878160,64.7018,2279471,102.92,8977642,26.82,26681095,552.3,1971842,165.85,1756421,78.9,7171923,30.01,36407788,102.45,5645516,56.87,11199075,101.1,4038584,58.07,7731464,41.5,24205297,37.275,6531480,29.61,25028485,79.69,5334617,95.46,1306322,78,4547770,116.87,1810217,49.31,9172249,52.56,7909296,75.34,3846878,83.3,5181129
6/13/2014,143.36,538124,91.28,54525280,94.85,1792975,35.03,19976652,132.29,2376911,106.77,2009110,127.26,5578790,24.7,20947626,40.37,9203771,64.8823,2574887,102.65,8241548,27.04,19133325,560.35,1353343,165.89,1761060,78.07,7971901,29.87,122194302,102.53,4302188,57.04,12044435,100.49,4018653,58.24,8398525,41.23,26310697,37.31,7712158,29.53,19604327,79.64,5214278,95.41,1446468,79.18,2265154,116.79,1919833,49.18,11121696,52.823,7085204,75.28,4981452,82.8,4711915
6/12/2014,143.07,501283,92.29,54748791,94.76,2870488,34.83,19063629,132.19,3831603,106.65,3413837,126.11,6815809,24.66,26900429,40.42,11583569,64.6733,3755714,101.66,11421250,26.96,25747546,559.5,1549487,165.96,2309882,78.43,7644311,27.96,31211438,102.53,5935011,57.04,11677911,99.76,5609115,58.3,9563877,40.58,29823030,37.385,6330580,29.45,24118677,79.76,6526949,95,1840484,79.44,2559953,116.85,2537871,49.04,11524658,52.943,6218044,75.73,5336596,82.8,7237220
